,p_parkacc,pop2010,gini_index,median_hh_income,food_afford,ave_fam_size,job_house_tot,job_match,ozone,pm25_conc,p_hs_edatt,livewage_s,poverty_child,poverty_all,unemp_rate,voted,bad_water,traf_sev,alc_off,alc_on,alc_tot,nocar,hh_fam,placename,county,regionid,placefp,geoname,zri_sqft,hval_sqft
652,0.0,3162.0,0.343,57588.0,0.0871239944922,3.41,0.1473171,0.1188976,43.689753645,11.405898417,85.6,25.4098360656,0.0,4.7,17.9,68.3179724,0.0,73.9219712526,1.45477545857,46.316502361,1.45477545857,4.8,69.5,Squaw Valley,Fresno,13977.0,73794,Squaw Valley CDP,0.816,93.0
653,0.4295025,13809.0,0.624,50625.0,1.8161011,2.34,0.3831002,0.6204346,0.0,8.704292,99.2,26.1421319797,8.9,20.0,2.8,59.1607709,0.0,1.40291806958,0.0,45.339995655,45.339995655,66.5300735168,36.4,Stanford,Santa Clara,27244.0,73906,Stanford CDP,2.176,647.0
654,0.6566281,38186.0,0.399,51539.0,0.4059727,3.49,0.5309149,0.4901384,0.7105923039,13.262721146,67.1,46.4886289308,25.0,15.7,9.9,42.8182843,0.0,23.7959261374,89.7658827843,67.7892421306,95.2888493165,9.26599552573,72.5,Stanton,Orange,42967.0,73962,Stanton city,1.588,237.0
656,0.8440319,291707.0,0.441,47946.0,0.3057928,3.39,0.9822971,1.0597529,3.7078564191,12.002456455,73.7,28.4476198982,26.5,19.8,13.9,52.7740725,0.0,25.5517582804,38.5229014045,28.3966445783,44.2241701433,3.78678246608,73.0,Stockton,San Joaquin,7266.0,75000,Stockton city,0.786,83.0
657,0.0,2819.0,0.45,19983.0,0.4145213,3.5,0.4986264,0.3583416,49.0,14.763523,43.0,55.0,37.7,36.6,26.4,47.1494607,0.0,43.7589034161,54.9130897481,0.425682866265,55.3387726144,2.6,84.7,Strathmore,Tulare,29320.0,75280,Strathmore CDP,0.876,80.0
658,0.9320195,28111.0,0.341,71795.0,0.2312826,3.3,0.3207012,0.2795059,1.3314950499,9.7210942771,86.1,14.9200843471,10.0,8.9,9.3,54.6213718,2.92444833318,10.0762919246,26.2530681939,17.7724022625,31.0696880225,2.86087353523,77.8,Suisun City,Solano,47889.0,75630,Suisun City city,1.028,121.0
659,1.0,1557.0,0.384,70761.0,0.125786700564,3.09,0.6798511,2.6709324,0.0,5.719161,98.2,0.0,0.0,7.5,9.7,64.0838651,0.0,51.5463917526,15.7353885678,34.039820167,36.0308285164,5.8,45.6,Sunnyside-Tahoe City,Placer,20742.0,76015,Sunnyside-Tahoe City CDP,1.366,307.0
660,0.0058219,5153.0,0.372,72700.0,0.2769464,3.49,0.0248062,0.367150608406,43.666667,17.024471,68.2,29.6037296037,20.0,14.9,18.2,52.9694061,0.0,20.4248366013,14.9621579662,12.1470226118,14.9621579662,3.6,89.8,Sunnyslope,Riverside,118379.0,76022,Sunnyslope CDP,0.996,125.0
661,0.8793698,140081.0,0.407,90174.0,0.1657584,3.02,1.4769004,1.3131944,0.0963893735,9.385905026,90.9,11.3587481319,7.4,6.2,6.6,67.6039921,0.0,15.4728713854,57.2847138441,59.0565458556,65.7483884324,7.30083536524,65.1,Sunnyvale,Santa Clara,54626.0,77000,Sunnyvale city,1.734,453.0
662,0.702513,17947.0,0.429,45198.0,0.3749155,2.55,1.1256484,1.671612,0.0,9.02908896658,80.5,8.17669172932,20.6,17.4,12.3,61.7824773,46.2708358681,4.40965714916,20.7834178414,21.5244887725,23.8424249178,13.9558401835,61.9,Susanville,Lassen,7332.0,77364,Susanville city,0.92,94.0
663,0.0,2904.0,0.344,66090.0,0.1051121,2.43,0.2447079,0.1906332,3.333333,8.873666,88.8,5.51948051948,6.1,5.9,9.4,66.4072633,100.0,6.83994528044,38.8774104683,10.8815426997,38.8774104683,1.4,72.7,Sutter,Sutter,36294.0,77378,Sutter CDP,0.9,
664,0.5317873,2501.0,0.386,47909.0,0.2760891,3.01,0.8570359,0.8807692,13.666667,7.966519,92.8,45.0028258706,9.1,7.9,10.9,76.7805443,0.0,78.4375245117,35.3458616553,40.7037185126,47.580967613,7.99559471366,64.0,Sutter Creek,Amador,34197.0,77392,Sutter Creek city,0.972,163.0
665,1.0,9327.0,0.432,46324.0,0.4317174,3.33,1.1168242,0.9889521,19.966977592,15.017116,67.8,10.4189565217,18.8,12.9,6.2,60.8680793,0.0,23.8984965673,38.7691647904,39.2194703549,48.4507344269,8.41671067522,73.5,Taft,Kern,43102.0,77574,Taft city,0.824,69.0
666,0.9790649,1433.0,0.37,70285.0,0.0224823,2.25,0.2906162,0.538262,0.0,6.3245259365,82.2,0.0,0.0,3.5,1.9,65.7861635,0.0,12.9954515919,5.65247732031,18.2135380321,19.8185624564,7.0,63.6,Tahoe Vista,Placer,29400.0,77700,Tahoe Vista CDP,1.204,252.0
667,0.9949622,1191.0,0.385,69063.0,0.0224823,3.11369841772,0.0248062,0.1714286,0.333333,4.499193691,95.5,0.0,0.0,7.3,10.9,65.3555219,0.0,38.5356454721,15.5331654072,14.6935348447,21.1586901763,4.0,61.4,Tahoma,El Dorado,36324.0,77728,Tahoma CDP,1.364,281.0
668,0.3051894,14414.0,0.431,46067.0,0.2049409,2.84,0.6759132,0.7098356,54.0,11.326538,69.8,12.2670807453,13.8,14.3,5.5,63.8818778,0.0,21.6885238791,16.9765505758,13.8684612183,20.910226169,18.8277777778,69.2,Tehachapi,Kern,54666.0,78092,Tehachapi city,0.88,118.0
669,0.7518307,100097.0,0.381,77850.0,0.2067245,3.07,1.3981225,1.3428622,23.271340457,7.8452909566,91.9,8.90505149656,10.7,8.2,8.7,59.914524,0.0,18.9098374793,14.2911375965,17.4520714907,21.4262165699,2.4616759929,79.7,Temecula,Riverside,7386.0,78120,Temecula city,0.904,125.0
670,0.429383,35558.0,0.394,65668.0,0.2084379,3.22,0.561384,0.4482876,12.40665924,13.807372766,86.5,17.1378253597,6.6,7.1,6.1,50.6389869,0.0,11.3499648151,39.1051240227,34.0710951122,41.7655661173,3.50280981958,79.2,Temple City,Los Angeles,14111.0,78148,Temple City city,1.46,342.0
671,0.3592651,7674.0,0.422,69426.0,0.167855,2.62,1.3329925,1.3805154,0.0,8.0097048062,93.8,3.37922403004,2.8,4.8,4.8,70.4238052,100.0,14.9719276357,33.0596820433,26.1662757363,43.9536095908,2.9,71.3,Templeton,San Luis Obispo,41200.0,78162,Templeton CDP,1.192,227.0
672,0.0,3310.0,0.45,26585.0,1.143127,3.71,1.4232044,1.7716644,39.666667,15.495658,34.3,87.180616188,68.9,48.0,13.0,50.4966887,0.0,22.5288651084,60.1812688822,44.4108761329,60.1812688822,4.3,90.6,Terra Bella,Tulare,34252.0,78288,Terra Bella CDP,0.864,90.0
673,0.9776371,126683.0,0.434,98713.0,0.1279842,2.86,1.2388002,1.059871,1.9178687589,10.74285441,93.7,10.7452290007,6.2,5.1,6.3,66.8641047,0.0,23.144010011,19.723246213,22.9391473205,25.7011595873,3.54153805215,74.8,Thousand Oaks,Ventura,34278.0,78582,Thousand Oaks city,1.358,269.0
674,0.3767984,7715.0,0.35,42656.0,0.2137699,2.72,1.0111601,1.6814847,45.189673468,7.3346667058,78.5,37.1659601594,13.6,11.7,8.3,58.8948787,0.0,97.4251913709,17.6539209332,18.5871678548,22.1516526248,0.4,65.4,Thousand Palms,Riverside,9403.0,78596,Thousand Palms CDP,1.064,83.0
675,0.4065078,2182.0,0.404,71607.0,0.4057685,2.83,0.2120567,0.3913613,71.333333,8.698741,94.7,5.6,15.2,12.5,2.5,76.6878981,47.8021978022,61.5700359159,9.71585701192,3.48304307974,10.1283226398,4.7,64.2,Three Rivers,Tulare,36395.0,78638,Three Rivers CDP,0.996,150.0
676,1.0,8962.0,0.557,147232.0,0.1394109,3.11,0.4650814,0.7297722,0.0,8.406014,97.5,1.5984015984,3.0,3.7,5.6,76.5839264,0.0,20.3307129303,12.1736219594,18.3329613925,20.2856505244,12.2,66.4,Tiburon,Marin,34285.0,78666,Tiburon town,3.394,656.0
677,0.0,2543.0,0.362,37171.0,0.3601001,3.26,1.2169982,1.5872642,35.333333,16.725661,40.2,27.9763546798,11.8,12.6,8.6,46.1038961,0.0,18.4162062615,47.4243020055,38.2307790603,47.4243020055,4.5,74.5,Tipton,Tulare,34295.0,78750,Tipton CDP,0.902,78.0
678,0.9993968,8289.0,0.474,120234.0,0.7352762,2.5,0.2842302,0.2920088,1.8052837781,12.176359552,98.0,11.7275056243,5.5,4.8,5.7,65.1329601,0.0,89.2018779343,6.53878634335,4.68090240077,11.1955603812,2.85938903863,60.6,Topanga,Los Angeles,56780.0,78960,Topanga CDP,2.308,553.0
679,0.9144653,145438.0,0.413,74163.0,0.1472069,2.85,1.7001725,1.5576469,0.0,13.808044354,92.4,12.081120481,6.3,6.3,6.3,58.4522572,0.0,9.40902990134,58.3430740247,53.7864932136,67.4314828312,3.75799917439,67.6,Torrance,Los Angeles,54722.0,80000,Torrance city,1.638,355.0
680,0.9822604,82922.0,0.395,76753.0,0.2390185,3.3,0.6374152,0.5966599,7.2764684667,11.689203855,85.5,10.7563798568,13.4,10.4,11.0,60.0758591,0.0,22.2696437836,32.6089578158,24.6520826801,34.4998914643,4.13797564245,80.2,Tracy,San Joaquin,7453.0,80238,Tracy city,0.782,117.0
682,0.6761434,16180.0,0.397,65351.0,0.1405891,2.56,0.6014929,1.1781166,0.0,7.188121,95.9,12.3219915408,11.6,8.6,7.8,66.3884115,0.0,32.5663539462,5.67985166873,16.1557478368,16.9406674907,4.81902173913,66.8,Truckee,Nevada,48047.0,80588,Truckee town,1.202,247.0
683,0.7993691,59278.0,0.401,46647.0,0.3030567,3.59,0.7890344,0.6409484,38.0,17.208319,71.8,30.1049943912,26.3,19.1,9.8,50.4962899,0.0,17.6131379919,35.4870272276,21.2338472958,40.7959107932,2.16935774726,77.7,Tulare,Tulare,7484.0,80644,Tulare city,0.826,84.0
684,0.0,1010.0,0.39,26510.0,0.5193386,2.52,0.2101167,0.5192308,42.0607223255,3.965552,66.6,39.5190724638,42.2,30.4,12.6,73.2673267,100.0,81.1647254364,41.8811881188,17.6152092398,41.8811881188,4.7,60.5,Tulelake,Siskiyou,27485.0,80686,Tulelake city,0.962,58.0
685,0.9747049,1779.0,0.414,39609.0,0.265566976011,1.88,0.2711519,0.3379924,13.333333,9.81356682663,86.5,24.4444444444,21.4,16.0,24.8,69.6428571,0.0,39.234919078,30.0168634064,49.2411467116,53.4569983137,6.5186440678,69.2,Tuolumne City,Tuolumne,54756.0,80763,Tuolumne City CDP,0.97,
686,0.8169776,68549.0,0.426,50573.0,0.3231824,3.36,0.9827607,0.9539803,13.641506888,13.172962817,78.9,24.141744757,15.7,14.1,10.6,53.654853,82.6722490481,27.2714607128,35.2463201505,25.9376504398,40.4075916498,3.09612322603,71.2,Turlock,Stanislaus,54759.0,80812,Turlock city,0.834,106.0
687,0.8289118,75540.0,0.428,73170.0,0.1674923,3.36,1.3956015,0.9305654,3.839916811,12.553565985,84.5,24.9008050626,12.9,9.6,7.9,50.8633196,40.6433677522,24.4708850847,45.4328832407,44.0217103521,52.5668519989,5.15448518468,70.0,Tustin,Orange,27491.0,80854,Tustin city,1.474,277.0
688,0.7461815,2226.0,0.395,45757.0,0.229670023347,2.11,0.2290828,0.5981308,12.029649838,6.9926664326,94.4,38.0208333333,3.8,6.1,9.7,74.2142399,0.0,97.2590627763,20.7547169811,20.6199460916,24.3935309973,13.1,54.9,Twain Harte,Tuolumne,7504.0,80966,Twain Harte CDP,1.024,
689,0.2866097,25048.0,0.395,42027.0,0.390965,3.01,0.42592,0.6692218,22.666667,6.181777,88.4,37.9237015523,22.0,14.2,13.9,55.0983248,0.0,21.8485427802,10.8591504312,11.7294793996,14.8634621527,18.7034355375,71.9,Twentynine Palms,San Bernardino,41317.0,80994,Twentynine Palms city,0.906,89.0
690,0.6189114,16075.0,0.41,42657.0,0.2914128,2.97,1.3311748,1.5128789,0.0,5.692937,81.7,30.2132231405,22.9,15.5,10.5,62.3743548,0.0,26.2559075792,59.7760497667,52.2177293935,64.1430793157,7.85514636449,58.4,Ukiah,Mendocino,7518.0,81134,Ukiah city,,166.0
691,0.9858306,69516.0,0.38,83629.0,0.2287547,3.6,0.9323246,0.5940972,0.333333,9.077861,85.7,14.858316202,10.2,7.3,7.5,52.5470904,0.0,14.5225142538,32.8758846884,29.9614477243,41.0682432821,11.9719447396,83.1,Union City,Alameda,41333.0,81204,Union City city,1.344,262.0
692,0.6492839,73732.0,0.422,67567.0,0.2078436,3.29,0.9286807,0.7635471,39.251536765,15.304813759,88.2,15.4856331052,10.6,8.9,10.0,62.4449097,0.0,18.3537507396,42.0360223512,39.0671621548,51.0388976293,4.75276555252,73.0,Upland,San Bernardino,27512.0,81344,Upland city,1.222,195.0
693,0.8155894,1052.0,0.363,29079.0,0.2394135,2.84,0.8028169,0.6477273,0.0,5.920299,75.0,32.6923076923,9.4,12.3,11.8,63.2432432,0.0,13.5300093066,28.8022813688,33.2699619772,38.0228136882,10.8,81.9,Upper Lake,Lake,48103.0,81358,Upper Lake CDP,1.13,
694,0.9352685,92428.0,0.384,70838.0,0.1774399,2.99,0.8721091,0.8205366,1.8987789705,9.4020040212,85.4,14.5808967598,9.4,7.0,6.7,63.5010931,0.0,16.3764515246,25.5961396979,15.6619206301,27.0286060501,2.39005004416,71.7,Vacaville,Solano,41446.0,81554,Vacaville city,1.038,146.0
695,0.4195075,22822.0,0.338,61233.0,0.3815669,4.35,0.1995666,0.1446936,12.061096018,14.751483055,64.1,32.8145228216,12.7,8.8,6.4,42.7793218,0.0,16.2476869612,51.875383402,34.1030584524,53.5579703795,3.0127973749,88.1,Valinda,Los Angeles,118694.0,81638,Valinda CDP,1.38,216.0
696,0.8860292,115942.0,0.42,61481.0,0.2333912,3.22,0.6575917,0.6153469,0.2331968251,9.4917062824,84.7,24.0894668299,20.6,13.9,12.0,56.1367834,0.0,25.6925424826,39.9087474772,27.8484069621,43.5778233945,6.77374822303,68.4,Vallejo,Solano,34520.0,81666,Vallejo city,1.058,123.0
697,0.1488628,9277.0,0.355,81951.0,0.2043479,3.17,0.5090585,0.5555916,6.333333,9.7431012306,89.3,10.5645514223,3.9,6.6,7.9,68.8316607,0.0,68.7209044558,0.970141209443,3.19068664439,3.96679961194,3.2,79.2,Valley Center,San Diego,7662.0,81736,Valley Center CDP,1.012,179.0
698,0.0019702,3553.0,0.362,69286.0,0.1716486,3.16,0.2920461,0.2801398,7.0,9.45674,89.5,0.0,9.6,7.9,9.2,63.6284344,0.0,34.7308360208,10.6951871658,15.6487475373,15.6487475373,2.1,77.4,Valley Springs,Calaveras,7666.0,81890,Valley Springs CDP,0.856,102.0
699,0.4752509,115903.0,0.402,53566.0,0.3897146,3.73,0.7377942,0.7907999,32.955327584,9.5843250274,78.9,25.3669535135,26.3,19.4,14.1,49.5038037,0.00966603837417,27.0199710448,19.4214127331,9.3914739049,21.1073052466,1.534375,80.3,Victorville,San Bernardino,27683.0,82590,Victorville city,0.7,64.0
700,0.7736343,11075.0,0.413,82660.0,0.1315538,2.74,0.2722872,0.2675386,1.019714051,14.689308569,96.2,0.0,5.8,6.8,9.5,62.0639858,0.0,27.8603268945,29.3273137698,17.9413092551,33.2911963883,5.6,60.1,View Park-Windsor Hills,Los Angeles,396550.0,82667,View Park-Windsor Hills CDP,1.314,234.0
701,0.2794219,5812.0,0.448,146776.0,0.096988,4.7,0.5367063,0.427499,6.3297771421,13.529334631,96.1,5.75815738964,1.9,2.3,5.2,71.6160964,0.0,3.42900250317,7.6565726084,7.6565726084,7.6565726084,1.78651685393,90.6,Villa Park,Orange,54970.0,82744,Villa Park city,1.354,338.0
702,0.7865598,24836.0,0.376,83225.0,0.1940953,3.37,0.2422021,0.2048345,13.086487357,10.956909707,88.4,11.9579543752,13.0,10.4,5.5,62.9678789,0.0,10.2410587679,5.04912224191,4.83572233854,6.97374778547,2.0850195545,85.5,Vineyard,Sacramento,396236.0,82852,Vineyard CDP,0.82,114.0
703,0.7822198,124442.0,0.437,53606.0,0.3198086,3.45,1.1953679,1.2190803,44.684206297,17.101062291,80.5,20.5518340848,21.8,15.6,8.4,57.3252675,0.0,23.9536605549,31.0739139519,18.5749184359,36.3486604201,2.75802159541,74.3,Visalia,Tulare,21114.0,82954,Visalia city,0.812,92.0
704,0.7258563,93834.0,0.389,52602.0,0.2352545,3.53,1.0635453,0.9238887,1.4573288179,10.655719832,74.5,34.9077761836,18.5,13.8,8.8,61.5486053,0.0,30.300685956,37.4043523669,38.4082528721,46.0185007567,5.26080242459,72.8,Vista,San Diego,41517.0,82996,Vista city,1.188,190.0
706,0.9564651,29172.0,0.379,100182.0,0.1260056,3.46,1.0142424,0.6636621,15.00435349,14.943581344,92.2,16.4413380783,3.5,4.9,4.8,48.1543624,0.0,17.0237106242,18.154394625,13.050185109,19.5872754696,4.7,89.1,Walnut,Los Angeles,34636.0,83332,Walnut city,1.224,289.0
707,0.7539775,64173.0,0.445,80734.0,0.1016488,2.57,1.6784802,2.1841494,0.9169485401,8.9805717649,96.8,8.3561580393,3.9,4.4,5.2,72.7115272,0.0,15.695531796,29.5653935456,28.6709363751,34.8370810154,18.5273091824,53.7,Walnut Creek,Contra Costa,34637.0,83346,Walnut Creek city,1.374,294.0
708,0.459144,1542.0,0.422,54886.0,0.247446138508,2.47,0.8914729,1.0,3.0,10.69596052,77.9,35.8778625954,23.5,16.2,12.4,71.4748784,0.0,99.3612491128,24.1245136187,27.0428015564,28.6640726329,9.7,68.8,Walnut Grove,Sacramento,34638.0,83374,Walnut Grove CDP,0.912,145.0
709,0.6232139,25545.0,0.409,40054.0,0.6922096,3.84,1.1276023,0.8992414,22.333333,16.404999,56.9,35.7143865546,34.9,26.3,12.6,45.4215948,100.0,24.0336471059,29.5870033275,16.6881972989,29.6770405167,2.3,84.0,Wasco,Kern,36412.0,83542,Wasco city,0.862,82.0
710,0.804754,8456.0,0.359,53413.0,0.2009615,3.39,0.3065306,0.2721014,11.666667,11.932093,63.8,22.6165255474,27.1,21.3,13.8,50.9803922,0.0,14.4057623049,35.5132450331,32.0837275307,39.9124881741,1.2,85.2,Waterford,Stanislaus,7777.0,83612,Waterford city,0.81,86.0
711,0.83945,51199.0,0.407,46675.0,0.3283559,3.45,1.2834276,1.0085118,0.0,7.1289848851,52.5,47.2068065516,25.9,18.7,11.0,55.0989761,0.0,16.5926581438,60.8547041934,59.9113263931,66.6790366999,5.98624853915,80.2,Watsonville,Santa Cruz,7784.0,83668,Watsonville city,1.358,212.0
712,0.5190428,2967.0,0.435,26064.0,0.3069507,2.25,1.0843653,1.6798561,0.0,4.84011,85.5,39.8496240602,21.7,17.5,17.5,61.7625637,30.0246836007,26.9160890923,22.0761712167,29.8955173576,32.8277721604,11.0,50.7,Weed,Siskiyou,7809.0,83850,Weed city,,101.0
713,0.6445183,8729.0,0.471,41087.0,0.2386219,3.23,0.4754703,0.3459474,0.6535307044,14.814638061,71.3,41.8486486486,33.3,21.2,9.5,47.3522976,0.0,65.0054171181,59.2507732845,24.4472448161,61.9085805934,12.9844685095,74.8,West Athens,Los Angeles,118875.0,84116,West Athens CDP,1.402,180.0
714,0.4524632,21699.0,0.384,65799.0,0.1236777,3.68,0.7098255,0.5101829,0.0,13.897006205,82.8,17.1153327256,9.2,6.6,9.1,50.6470533,0.0,25.787965616,61.6203511683,23.2775703949,62.6849163556,6.00944184658,68.2,West Carson,Los Angeles,118878.0,84144,West Carson CDP,1.538,237.0
715,0.7529454,106098.0,0.391,69587.0,0.1954162,3.47,0.7800858,0.5553811,14.984508074,14.648805578,82.7,18.0996365268,11.1,8.7,8.8,47.3104625,0.0,24.7812398505,41.3806103791,33.7574695093,47.5692284492,4.5632293647,80.1,West Covina,Los Angeles,14542.0,84200,West Covina city,1.28,235.0
716,0.5049565,34399.0,0.506,52009.0,0.3218513,2.65,1.0555714,1.3347545,3.8583679984,14.356029336,95.7,24.2299794661,16.7,13.2,8.9,53.5779135,22.2797174336,42.1300491132,99.918602285,100.0,100.0,13.1391722767,19.0,West Hollywood,Los Angeles,48424.0,84410,West Hollywood city,2.236,439.0
717,1.0,8270.0,0.495,116213.0,0.1591638,2.95,3.7492528,3.4750693,1.5292218525,10.883646774,97.2,2.22513089005,1.3,3.4,8.6,66.6610398,0.0,19.2224518237,19.1656590085,16.2031438936,19.2503022975,0.5,70.3,Westlake Village,Los Angeles,41673.0,84438,Westlake Village city,1.492,302.0
718,0.9615166,89701.0,0.422,57892.0,0.2681414,3.47,0.7855506,0.5764892,0.3333441482,12.876056436,74.2,37.1794306032,18.0,12.9,9.4,50.4706447,0.0,17.5102648315,60.9034458925,49.9414722244,69.638019643,6.54897652485,78.9,Westminster,Orange,34780.0,84550,Westminster city,1.534,289.0
719,0.2599127,31853.0,0.436,32973.0,0.3552742,3.57,0.1959535,0.2103993,0.666667,14.82199376,64.1,53.6513910448,40.0,29.6,12.9,38.2109215,0.0,37.698476087,80.4916334411,1.2212350485,80.6203497316,12.9,67.5,Westmont,Los Angeles,118914.0,84592,Westmont CDP,1.438,194.0
721,0.6930553,22636.0,0.349,62097.0,0.3256378,4.07,0.2144531,0.1426901,10.939152759,14.6997436,61.6,26.6366562695,15.5,11.8,11.0,43.0435248,0.0,13.1446347982,41.4251634564,17.3308004948,43.8814278141,3.4,89.1,West Puente Valley,Los Angeles,118895.0,84774,West Puente Valley CDP,1.42,216.0
722,0.9444034,48744.0,0.412,53559.0,0.2408809,3.04,1.2458143,1.3422075,3.4302955551,10.011729371,81.8,27.5535129279,24.4,16.6,9.6,55.4282977,0.0,19.1635330741,32.4716888232,29.6385196127,38.4457574266,3.86055422511,64.5,West Sacramento,Yolo,41665.0,84816,West Sacramento city,,121.0
723,0.7016836,25540.0,0.388,55879.0,0.2425213,3.48,0.291792,0.1873103,2.0252806036,15.109841245,66.6,24.5252614199,13.5,10.0,10.6,46.4679196,0.0,19.8507225663,46.4369616288,23.9271730619,48.2145653876,5.59181114703,83.5,West Whittier-Los Nietos,Los Angeles,396556.0,84921,West Whittier-Los Nietos CDP,1.486,246.0
724,0.0,1647.0,0.481,42955.0,0.1543614,3.13,0.0676768,0.2248322,10.3855486391,9.127131,94.2,12.6465882353,13.6,16.4,10.8,58.0993521,100.0,57.5831659606,32.4225865209,33.211900425,33.211900425,6.8371007371,58.2,Westwood,Lassen,43338.0,84928,Westwood CDP,1.072,155.0
725,0.9858218,3456.0,0.369,60213.0,0.0991376,2.34,0.3649178,0.3623639,3.333333,8.400994,79.3,17.7967371601,24.6,17.9,17.3,59.7560976,0.0,11.4619748983,44.6759259259,45.8043981481,45.8043981481,5.42739726027,73.7,Wheatland,Yuba,15893.0,85012,Wheatland city,0.822,97.0
726,0.9445336,85331.0,0.418,65308.0,0.2361659,3.06,0.917141,0.698601,4.4514066544,14.886541111,82.2,15.3854589666,12.7,9.2,7.7,55.503196,0.0,25.8782124272,57.123436969,44.3098053462,67.0834749388,5.72640372783,73.1,Whittier,Los Angeles,14634.0,85292,Whittier city,1.36,261.0
727,0.1809112,32176.0,0.394,63699.0,0.2262697,3.32,0.3289474,0.3103662,35.050855716,10.032541113,82.9,15.4695115888,14.3,10.8,9.3,57.4581267,0.0,39.9475688159,7.85367976131,2.00149179513,8.36337642964,0.742002989537,81.5,Wildomar,Riverside,57132.0,85446,Wildomar city,0.798,100.0
728,0.9221159,5123.0,0.354,43185.0,0.4147406,4.12,0.7935813,0.7994122,0.0,7.720158,52.4,35.6358843931,18.3,13.4,15.9,54.6069315,0.0,31.6268037161,49.7364825298,14.2494632052,49.7364825298,6.68403536141,76.3,Williams,Colusa,21307.0,85586,Williams city,0.78,
729,0.7604337,4888.0,0.495,40465.0,0.6048589,2.93,1.1020316,1.5077208,0.0,6.517074,69.3,20.9600874317,47.6,23.6,12.4,56.1074919,0.0,4.09399819864,72.3404255319,68.2487725041,75.6751227496,9.67856086742,56.9,Willits,Mendocino,27960.0,85600,Willits city,,138.0
730,0.7226468,35983.0,0.439,37465.0,0.4251301,3.91,0.2117476,0.367692,0.666667,14.86952883,60.6,46.2989944134,31.9,25.4,15.0,37.3259429,0.0,35.2533121055,67.2039574243,18.6810438263,70.7973209571,10.9594168503,81.7,Willowbrook,Los Angeles,118994.0,85614,Willowbrook CDP,1.442,173.0
731,0.6239053,6166.0,0.444,42787.0,0.5182929,2.99,1.3417106,1.4273394,0.0,8.996982,74.6,20.8502024291,30.2,22.2,7.5,66.064257,0.0,38.7910134152,46.0752513785,38.8906908855,46.8374959455,3.2,70.3,Willows,Glenn,22622.0,85684,Willows city,0.96,101.0
732,0.0,5363.0,0.437,91732.0,0.1275928,2.58,0.1452991,0.1398026,13.0,10.563517,91.6,2.52918287938,4.7,6.8,8.6,76.6775052,2.5874125528,39.9361022364,0.0745851202685,12.8900002695,0.0745851202685,1.9,81.9,Wilton,Sacramento,55226.0,85880,Wilton CDP,0.918,173.0
733,0.0110497,2534.0,0.394,61394.0,0.2721162,3.59,0.1337278,0.3791946,44.70481448,8.6940834901,66.9,23.4782608696,24.4,19.8,18.4,57.625,0.0,105.485232068,36.7403314917,34.9644830308,39.4632991318,13.7,69.2,Winchester,Riverside,57317.0,85894,Winchester CDP,0.732,98.0
734,0.991157,26801.0,0.368,73709.0,0.1453158,3.04,0.6079473,0.5621377,0.0,6.6978207574,82.6,13.3284778828,6.1,5.0,5.9,70.9535852,0.880380624134,14.3892519861,52.1659639566,19.6186709451,54.1024588635,1.48677131814,74.5,Windsor,Sonoma,36288.0,85922,Windsor town,1.1,206.0
735,0.7105978,6624.0,0.396,59679.0,0.2033578,2.51,0.7423113,0.4995296,0.666667,8.699331,76.6,23.1031592775,9.2,9.2,10.3,59.4135802,0.0,6.04047115675,33.8013285024,36.5942028986,45.1690821256,4.36196117144,82.1,Winters,Yolo,7981.0,86034,Winters city,1.068,152.0
736,0.743051,10613.0,0.414,29586.0,0.5413934,3.78,0.3525244,0.3885454,17.0,12.745819,48.2,50.2510545455,43.7,30.7,18.2,39.8412126,0.0,5.40394487976,40.4786582493,23.8198435881,40.4786582493,1.03528918692,87.0,Winton,Merced,9355.0,86076,Winton CDP,0.792,60.0
